incident_id,timestamp,agent_name,agent_type,task,tool,llm_model,error,root_cause,fix,severity,environment,status,team,department,response_time_ms,token_usage,cost_usd,user_impact,region,incident_duration_minutes,retry_count,customer_tier,sla_breached,workflow_id,agent_version,failure_category,business_impact
INC-104666,2025-04-07 02:15:58,FinanceAgent_2,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Data Quality Issue,Missing Fields,Data Cleaning,High,Production,Resolved,Finance Analytics,Finance,16917,27804,0.1594,High,US-West,394,2,Enterprise,True,WF-1093,v3.0,Data,Customer Churn Risk
INC-104667,2025-09-02 01:52:46,MonitoringAgent_3,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Low,Staging,Resolved,MLOps,Operations,1280,19764,0.5314,Low,US-West,21,1,Professional,False,WF-1077,v1.1,Infrastructure,Low
INC-104668,2025-06-26 14:11:25,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,High,Production,Resolved,MLOps,Operations,11064,35039,0.5782,High,EU-West,664,6,Enterprise,True,WF-1029,v1.1,Infrastructure,Customer Churn Risk
INC-104669,2025-10-29 19:37:11,SupportAgent_4,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,Medium,Production,Investigating,Customer Success,Customer Support,2988,26741,0.6371,Medium,APAC,124,4,Enterprise,True,WF-1033,v2.0,Reasoning,Medium
INC-104670,2025-10-12 20:30:32,EmailAgent_3,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Authentication Error,Invalid Credentials,Rotate Secrets,Low,Production,Resolved,Customer Success,Operations,620,27834,0.1042,Low,US-East,27,0,Professional,False,WF-1085,v2.0,Authentication,Low
INC-104671,2025-08-22 21:03:12,CodeAgent_1,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,High,Production,Investigating,MLOps,Engineering,15620,8958,0.026,High,EU-West,615,5,Professional,True,WF-1088,v1.1,Performance,High
INC-104672,2025-05-13 09:15:32,SalesAgent_4,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Business Intelligence,Sales,7378,13831,0.3525,Medium,Middle East,101,4,Free,False,WF-1076,v1.0,Infrastructure,Medium
INC-104673,2025-08-31 16:38:50,EmailAgent_3,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Development,Resolved,Customer Success,Operations,2116,41342,0.1128,Medium,EU-Central,192,3,Enterprise,True,WF-1040,v3.0,Authentication,Operational Disruption
INC-104674,2026-03-16 04:47:46,ComplianceAgent_3,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Medium,Development,Investigating,Compliance,Legal,5663,9432,0.2888,Medium,EU-West,117,1,Free,False,WF-1079,v1.0,Performance,Operational Disruption
INC-104675,2025-03-01 16:36:01,CodeAgent_2,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Medium,Production,Resolved,MLOps,Engineering,6884,29912,0.0692,Medium,US-West,60,3,Enterprise,True,WF-1032,v2.0,Performance,Operational Disruption
INC-104676,2025-11-21 07:14:00,AnalyticsAgent_4,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Data Engineering,Operations,3318,22723,0.0998,Medium,APAC,208,3,Enterprise,True,WF-1087,v1.0,Infrastructure,Operational Disruption
INC-104677,2024-12-04 07:49:30,SalesAgent_1,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,Medium,Staging,Investigating,Business Intelligence,Sales,4907,15604,0.447,Medium,US-East,238,4,Enterprise,True,WF-1076,v1.1,Infrastructure,Medium
INC-104678,2024-06-21 14:18:47,ComplianceAgent_2,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,Compliance,Legal,3621,26847,0.4696,Medium,US-West,57,4,Professional,False,WF-1073,v1.0,Prompting,Medium
INC-104679,2025-12-24 21:24:40,EmailAgent_2,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Authentication Error,Invalid Credentials,Rotate Secrets,High,Production,Resolved,Customer Success,Operations,17310,29966,0.1674,High,US-East,1071,6,Enterprise,True,WF-1085,v2.1,Authentication,Operational Disruption
INC-104680,2025-07-04 02:27:54,MonitoringAgent_3,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,High,Production,Resolved,MLOps,Operations,10485,14250,0.2533,High,EU-Central,261,4,Enterprise,True,WF-1064,v1.1,Infrastructure,Operational Disruption
INC-104681,2025-11-29 18:53:13,ComplianceAgent_1,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Resolved,Compliance,Legal,16783,31438,0.7627,High,Middle East,782,3,Professional,True,WF-1060,v2.0,Prompting,Operational Disruption
INC-104682,2026-01-09 08:40:37,CodeAgent_1,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,MLOps,Engineering,16946,41929,0.1327,High,Middle East,256,6,Professional,True,WF-1018,v1.0,Performance,Operational Disruption
INC-104683,2024-10-05 07:07:08,ReportingAgent_3,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,Timeout,Rate Limit,Retry Logic,Low,Development,Resolved,Data Engineering,Engineering,441,2452,0.009,Low,EU-Central,45,1,Professional,False,WF-1057,v1.1,Performance,Low
INC-104684,2026-03-25 14:18:27,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Development,Resolved,Finance Analytics,Finance,5797,5809,0.0306,Medium,US-West,61,4,Free,False,WF-1024,v1.0,Infrastructure,Medium
INC-104685,2024-07-23 11:31:29,SupportAgent_3,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,Medium,Production,Resolved,Customer Success,Customer Support,6726,13931,0.2999,Medium,EU-Central,206,2,Professional,True,WF-1070,v1.0,Reasoning,Operational Disruption
INC-104686,2025-12-23 23:58:44,FinanceAgent_1,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Finance Analytics,Finance,7035,6955,0.0376,Medium,US-West,81,2,Enterprise,True,WF-1071,v1.2,Infrastructure,Medium
INC-104687,2024-09-26 13:50:09,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Investigating,Business Intelligence,Product,13834,16236,0.0622,High,US-West,1013,5,Free,True,WF-1092,v1.2,Prompting,High
INC-104688,2026-05-04 21:36:26,SupportAgent_1,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,High,Development,Investigating,Customer Success,Customer Support,15471,2274,0.0547,High,EU-Central,1234,3,Professional,True,WF-1022,v3.0,Reasoning,High
INC-104689,2025-05-01 22:06:51,ReportingAgent_1,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Data Engineering,Engineering,2231,17089,0.0925,Medium,EU-Central,217,1,Enterprise,True,WF-1065,v1.1,Infrastructure,Medium
INC-104690,2025-02-08 05:38:50,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Staging,Resolved,AI Platform,Engineering,3596,11616,0.3006,Medium,US-West,232,1,Free,False,WF-1019,v2.1,Prompting,Medium
INC-104691,2025-12-18 15:19:24,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Low,Staging,Resolved,Data Engineering,Operations,1391,37725,0.2192,Low,US-East,37,1,Enterprise,True,WF-1087,v1.2,Infrastructure,Low
INC-104692,2026-04-08 06:40:14,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Low,Development,Resolved,Data Engineering,Operations,412,14029,0.0269,Low,APAC,1,0,Free,False,WF-1087,v1.0,Infrastructure,Low
INC-104693,2026-03-25 15:04:27,ReportingAgent_1,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Medium,Production,Resolved,Data Engineering,Engineering,6000,15265,0.0452,Medium,US-East,229,3,Free,False,WF-1086,v1.1,Infrastructure,Medium
INC-104694,2026-02-15 08:49:44,ResearchAgent_1,ResearchAgent,Company Research,WebSearch,gpt-4o,Hallucination,Missing Context,Improve Retrieval,Medium,Staging,Resolved,AI Platform,Product,2347,36318,0.7341,Medium,APAC,151,3,Free,False,WF-1002,v1.1,Reasoning,Medium
INC-104695,2025-06-22 06:47:10,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Low,Production,Resolved,MLOps,Engineering,934,21543,0.0732,Low,EU-West,1,1,Free,False,WF-1088,v1.0,Performance,Low
INC-104696,2024-09-27 03:13:58,ResearchAgent_3,ResearchAgent,Company Research,WebSearch,gpt-4o,Hallucination,Missing Context,Improve Retrieval,Low,Production,Resolved,AI Platform,Product,422,28716,0.4943,Low,Middle East,41,2,Professional,False,WF-1002,v1.2,Reasoning,Low
INC-104697,2024-11-16 12:36:20,FinanceAgent_4,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Data Quality Issue,Missing Fields,Data Cleaning,High,Production,Resolved,Finance Analytics,Finance,11106,19605,0.0509,High,Middle East,527,5,Professional,True,WF-1093,v1.1,Data,Operational Disruption
INC-104698,2026-04-22 07:42:55,ReportingAgent_4,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,High,Production,Resolved,Data Engineering,Engineering,16504,28052,0.157,High,US-East,854,5,Enterprise,True,WF-1086,v1.1,Infrastructure,Operational Disruption
INC-104699,2026-02-06 13:19:50,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Critical,Staging,Resolved,Business Intelligence,Product,28995,23605,0.1098,Critical,APAC,9217,7,Professional,True,WF-1047,v1.0,Prompting,Revenue Loss
INC-104700,2024-07-16 04:11:13,FinanceAgent_4,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Low,Production,Resolved,Finance Analytics,Finance,1131,19164,0.0832,Low,Middle East,5,2,Enterprise,False,WF-1024,v1.0,Infrastructure,Low
INC-104701,2025-02-17 08:09:44,DocumentAgent_3,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,AI Platform,Engineering,1714,20769,0.3309,Medium,Middle East,231,4,Free,False,WF-1037,v1.2,Prompting,Operational Disruption
INC-104702,2026-05-26 12:35:30,CodeAgent_1,CodeAgent,Python Execution,PythonTool,deepseek-r1,Execution Error,Missing Package,Install Dependency,Low,Production,Resolved,MLOps,Engineering,959,4704,0.0179,Low,EU-Central,20,2,Professional,False,WF-1100,v1.1,Tooling,Low
INC-104703,2025-01-06 15:57:42,ResearchAgent_4,ResearchAgent,Company Research,WebSearch,gpt-4o,Timeout,Rate Limit,Retry Logic,Critical,Staging,Resolved,AI Platform,Product,25160,38527,0.6399,Critical,US-West,2783,8,Free,True,WF-1009,v1.1,Performance,Compliance Risk
INC-104704,2025-02-15 03:04:49,ReportingAgent_3,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,Data Engineering,Engineering,16260,20040,0.1072,High,US-East,763,2,Enterprise,True,WF-1077,v1.1,Performance,High
INC-104705,2025-07-10 22:16:54,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,High,Staging,Resolved,Data Engineering,Operations,9141,30393,0.1384,High,EU-West,1381,5,Professional,True,WF-1087,v1.0,Infrastructure,High
INC-104706,2024-09-14 06:22:16,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Development,Resolved,Business Intelligence,Product,1428,5804,0.0127,Low,EU-West,37,2,Enterprise,True,WF-1036,v1.0,Prompting,Low
INC-104707,2026-04-23 23:38:23,ResearchAgent_2,ResearchAgent,Company Research,WebSearch,gpt-4o,Retrieval Failure,Low Recall,Hybrid Search,Critical,Production,Investigating,AI Platform,Product,26366,4889,0.091,Critical,EU-Central,1514,10,Enterprise,True,WF-1026,v1.1,Retrieval,Operational Disruption
INC-104708,2025-04-17 09:14:10,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Critical,Production,Resolved,AI Platform,Engineering,25063,29172,0.8427,Critical,US-East,7573,5,Enterprise,True,WF-1006,v1.1,Prompting,Compliance Risk
INC-104709,2025-09-27 16:27:55,CodeAgent_3,CodeAgent,Python Execution,PythonTool,deepseek-r1,Memory Overflow,Large Context Window,Context Compression,Critical,Production,Resolved,MLOps,Engineering,25248,42007,0.1278,Critical,US-West,6670,10,Enterprise,True,WF-1080,v1.2,Performance,Operational Disruption
INC-104710,2025-01-26 16:03:21,MonitoringAgent_4,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Critical,Production,Resolved,MLOps,Operations,26024,5063,0.0831,Critical,EU-West,3272,6,Professional,True,WF-1081,v2.0,Infrastructure,Revenue Loss
INC-104711,2026-03-30 11:12:18,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Staging,Resolved,AI Platform,Engineering,397,33243,0.8446,Low,US-West,19,2,Enterprise,False,WF-1067,v2.1,Prompting,Low
INC-104712,2025-02-14 05:15:40,SalesAgent_3,SalesAgent,Sales Lead Enrichment,CRM_API,gpt-4o,API Failure,Third Party Outage,Circuit Breaker,High,Production,Resolved,Business Intelligence,Sales,12969,5678,0.1403,High,US-West,276,6,Enterprise,True,WF-1025,v1.1,Infrastructure,High
INC-104713,2024-10-28 09:38:14,ReportingAgent_3,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Critical,Production,Investigating,Data Engineering,Engineering,25401,11297,0.0405,Critical,APAC,4487,10,Professional,True,WF-1065,v1.2,Infrastructure,Compliance Risk
INC-104714,2024-08-08 18:34:29,AnalyticsAgent_4,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Data Quality Issue,Missing Fields,Data Cleaning,Medium,Development,Resolved,Data Engineering,Operations,5387,39464,0.0949,Medium,US-West,75,1,Free,False,WF-1020,v1.1,Data,Operational Disruption
INC-104715,2024-10-16 08:26:09,SupportAgent_1,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,Low,Production,Resolved,Customer Success,Customer Support,151,28897,0.6277,Low,US-East,14,2,Professional,False,WF-1071,v1.1,Reasoning,Low
INC-104716,2025-01-25 03:27:39,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Data Quality Issue,Missing Fields,Data Cleaning,Critical,Production,Resolved,Data Engineering,Operations,22241,19595,0.0437,Critical,Middle East,6595,6,Enterprise,True,WF-1020,v1.1,Data,Operational Disruption
INC-104717,2026-03-27 15:02:40,PlanningAgent_4,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,Business Intelligence,Product,6272,2310,0.0044,Medium,Middle East,221,2,Enterprise,True,WF-1036,v1.0,Prompting,Operational Disruption
INC-104718,2025-11-28 20:56:38,ComplianceAgent_4,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Medium,Development,Resolved,Compliance,Legal,6962,24971,0.5518,Medium,APAC,127,1,Professional,True,WF-1079,v1.2,Performance,Operational Disruption
INC-104719,2024-10-17 18:40:05,SupportAgent_4,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,Low,Production,Resolved,Customer Success,Customer Support,713,36308,0.6081,Low,US-East,24,1,Free,False,WF-1044,v1.1,Authentication,Low
INC-104720,2025-12-24 17:35:01,CodeAgent_1,CodeAgent,Python Execution,PythonTool,deepseek-r1,Timeout,Rate Limit,Retry Logic,Medium,Staging,Resolved,MLOps,Engineering,3021,12407,0.0724,Medium,EU-Central,208,1,Enterprise,True,WF-1088,v1.1,Performance,Operational Disruption
INC-104721,2024-07-04 17:00:41,AnalyticsAgent_2,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Data Quality Issue,Missing Fields,Data Cleaning,Critical,Production,Open,Data Engineering,Operations,27976,34808,0.0738,Critical,US-West,5273,7,Enterprise,True,WF-1035,v1.1,Data,Compliance Risk
INC-104722,2025-02-21 06:54:37,DocumentAgent_4,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,High,Production,Investigating,AI Platform,Engineering,14281,40311,1.2114,High,APAC,645,2,Free,True,WF-1015,v1.2,Data,Operational Disruption
INC-104723,2025-09-02 03:34:54,SupportAgent_3,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Hallucination,Missing Context,Improve Retrieval,Medium,Production,Resolved,Customer Success,Customer Support,1761,21748,0.5143,Medium,EU-Central,50,2,Enterprise,True,WF-1070,v2.0,Reasoning,Operational Disruption
INC-104724,2024-09-07 09:12:03,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,High,Development,Resolved,Finance Analytics,Finance,16905,38040,0.0591,High,US-East,1163,6,Enterprise,True,WF-1024,v2.1,Infrastructure,High
INC-104725,2024-08-14 15:18:18,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Finance Analytics,Finance,3112,13907,0.0318,Medium,US-West,110,2,Enterprise,True,WF-1024,v1.0,Infrastructure,Operational Disruption
INC-104726,2024-09-09 21:51:02,ResearchAgent_2,ResearchAgent,Company Research,WebSearch,gpt-4o,Retrieval Failure,Low Recall,Hybrid Search,Medium,Staging,Investigating,AI Platform,Product,3286,15755,0.2725,Medium,Middle East,147,1,Free,False,WF-1026,v1.0,Retrieval,Medium
INC-104727,2025-11-02 06:56:03,ComplianceAgent_4,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Low,Staging,Resolved,Compliance,Legal,520,41576,1.1332,Low,EU-Central,1,2,Enterprise,False,WF-1002,v2.1,Performance,Low
INC-104728,2024-09-28 19:57:20,ResearchAgent_1,ResearchAgent,Company Research,WebSearch,gpt-4o,Hallucination,Missing Context,Improve Retrieval,High,Staging,Resolved,AI Platform,Product,12996,13080,0.2607,High,EU-Central,935,3,Enterprise,True,WF-1095,v2.0,Reasoning,Customer Churn Risk
INC-104729,2026-04-13 22:30:37,ComplianceAgent_4,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Parsing Error,Malformed Document,Input Validation,Low,Staging,Resolved,Compliance,Legal,1440,3107,0.0571,Low,US-East,5,2,Free,False,WF-1045,v1.1,Data,Low
INC-104730,2025-07-29 18:35:24,DocumentAgent_3,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,Low,Production,Resolved,AI Platform,Engineering,548,7482,0.1625,Low,US-East,24,0,Free,False,WF-1028,v1.0,Data,Low
INC-104731,2026-04-24 08:58:27,FinanceAgent_4,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Timeout,Rate Limit,Retry Logic,Medium,Production,Investigating,Finance Analytics,Finance,1605,8335,0.0428,Medium,EU-West,107,3,Free,False,WF-1037,v1.2,Performance,Medium
INC-104732,2024-06-19 21:41:46,FinanceAgent_2,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Timeout,Rate Limit,Retry Logic,High,Production,Resolved,Finance Analytics,Finance,16479,8623,0.0201,High,US-West,1190,2,Enterprise,True,WF-1031,v1.1,Performance,Customer Churn Risk
INC-104733,2025-04-21 16:03:45,PlanningAgent_1,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Production,Resolved,Business Intelligence,Product,535,17433,0.1033,Low,US-West,39,2,Enterprise,True,WF-1092,v2.0,Prompting,Low
INC-104734,2026-01-26 12:29:48,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Finance Analytics,Finance,3227,10647,0.0587,Medium,EU-Central,54,2,Free,False,WF-1054,v1.2,Infrastructure,Medium
INC-104735,2024-11-12 11:58:05,DocumentAgent_1,DocumentAgent,Document Processing,DocumentParser,mistral-large,Parsing Error,Malformed Document,Input Validation,Medium,Production,Resolved,AI Platform,Engineering,3386,4117,0.107,Medium,US-East,240,1,Free,False,WF-1023,v1.0,Data,Medium
INC-104736,2025-04-08 21:34:47,AnalyticsAgent_1,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Staging,Resolved,Data Engineering,Operations,6761,11227,0.018,Medium,APAC,91,1,Professional,True,WF-1049,v2.0,Infrastructure,Operational Disruption
INC-104737,2025-09-23 04:29:41,PlanningAgent_2,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Production,Resolved,Business Intelligence,Product,7286,41898,0.2114,Medium,US-East,86,2,Professional,False,WF-1003,v1.0,Prompting,Operational Disruption
INC-104738,2025-03-16 00:21:10,DocumentAgent_4,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Low,Production,Resolved,AI Platform,Engineering,1311,32082,0.7068,Low,US-West,27,0,Professional,False,WF-1037,v2.0,Prompting,Low
INC-104739,2024-06-30 16:49:24,ReportingAgent_2,ReportingAgent,Report Generation,DataWarehouse,gemini-1.5-pro,API Failure,Third Party Outage,Circuit Breaker,Medium,Staging,Resolved,Data Engineering,Engineering,6474,31936,0.188,Medium,Middle East,157,4,Free,False,WF-1063,v2.1,Infrastructure,Operational Disruption
INC-104740,2025-03-08 11:33:02,SupportAgent_2,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Retrieval Failure,Low Recall,Hybrid Search,Medium,Production,Resolved,Customer Success,Customer Support,2012,4682,0.1368,Medium,APAC,124,2,Professional,True,WF-1030,v2.1,Retrieval,Operational Disruption
INC-104741,2024-07-15 19:15:02,PlanningAgent_3,PlanningAgent,Market Analysis,LLM_API,gpt-4.1,Invalid Response,Poor Prompt Design,Prompt Optimization,High,Production,Resolved,Business Intelligence,Product,9692,16850,0.0926,High,Middle East,1293,6,Professional,True,WF-1068,v1.0,Prompting,Operational Disruption
INC-104742,2024-12-25 11:03:12,ResearchAgent_3,ResearchAgent,Company Research,WebSearch,gpt-4o,Hallucination,Missing Context,Improve Retrieval,Low,Development,Resolved,AI Platform,Product,1399,9836,0.1591,Low,US-East,35,1,Free,False,WF-1002,v1.1,Reasoning,Low
INC-104743,2024-08-07 17:19:41,SupportAgent_3,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Retrieval Failure,Low Recall,Hybrid Search,High,Staging,Investigating,Customer Success,Customer Support,13766,17249,0.4172,High,US-East,1402,5,Professional,True,WF-1083,v2.1,Retrieval,High
INC-104744,2025-10-17 16:41:56,MonitoringAgent_1,MonitoringAgent,KPI Monitoring,MonitoringAPI,gpt-4o,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,MLOps,Operations,6967,675,0.0117,Medium,US-West,137,3,Free,False,WF-1018,v1.0,Infrastructure,Operational Disruption
INC-104745,2024-08-26 06:32:37,SupportAgent_4,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,Medium,Production,Resolved,Customer Success,Customer Support,4646,17815,0.4747,Medium,Middle East,82,2,Enterprise,True,WF-1089,v1.1,Authentication,Medium
INC-104746,2025-09-02 22:14:08,ComplianceAgent_1,ComplianceAgent,Compliance Review,OCR_Service,claude-3.5-sonnet,Timeout,Rate Limit,Retry Logic,Low,Development,Resolved,Compliance,Legal,519,22664,0.6678,Low,EU-Central,22,2,Free,False,WF-1043,v1.1,Performance,Low
INC-104747,2025-10-20 20:21:33,SupportAgent_4,SupportAgent,Customer Support,VectorDB,claude-3.5-sonnet,Authentication Error,Invalid Credentials,Rotate Secrets,High,Production,Resolved,Customer Success,Customer Support,12348,6563,0.1486,High,APAC,809,5,Enterprise,True,WF-1089,v2.1,Authentication,Customer Churn Risk
INC-104748,2025-05-04 23:47:52,FinanceAgent_3,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,High,Production,Investigating,Finance Analytics,Finance,16016,39991,0.1932,High,Middle East,869,2,Enterprise,True,WF-1054,v2.1,Infrastructure,Customer Churn Risk
INC-104749,2026-05-17 21:15:41,AnalyticsAgent_4,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Data Quality Issue,Missing Fields,Data Cleaning,Low,Production,Resolved,Data Engineering,Operations,183,28211,0.162,Low,Middle East,7,0,Professional,False,WF-1020,v2.1,Data,Low
INC-104750,2025-11-18 17:28:45,DocumentAgent_2,DocumentAgent,Document Processing,DocumentParser,mistral-large,Invalid Response,Poor Prompt Design,Prompt Optimization,Medium,Development,Resolved,AI Platform,Engineering,5886,34512,0.6941,Medium,US-East,70,3,Enterprise,True,WF-1019,v2.1,Prompting,Medium
INC-104751,2026-03-29 13:32:39,FinanceAgent_1,FinanceAgent,Financial Forecasting,SQLDatabase,gemini-1.5-pro,Connection Error,Network Issue,Connection Pooling,Medium,Production,Open,Finance Analytics,Finance,4868,40740,0.0762,Medium,US-West,60,4,Enterprise,True,WF-1088,v1.2,Infrastructure,Medium
INC-104752,2026-01-06 22:08:49,EmailAgent_2,EmailAgent,Email Generation,SMTP_API,gpt-4.1-mini,Timeout,Rate Limit,Retry Logic,Medium,Staging,Investigating,Customer Success,Operations,5027,13986,0.0712,Medium,APAC,158,2,Professional,True,WF-1016,v1.2,Performance,Medium
INC-104753,2026-04-23 12:41:13,AnalyticsAgent_4,AnalyticsAgent,Data Extraction,DataWarehouse,llama-3.3-70b,Connection Error,Network Issue,Connection Pooling,Medium,Production,Resolved,Data Engineering,Operations,6063,21995,0.0914,Medium,US-West,165,3,Professional,True,WF-1042,v1.1,Infrastructure,Operational Disruption
